Date,BCE.TO,BNS.TO,CP.TO,ENB.TO,RY.TO
2021-03-09,42.130897521972656,60.290950775146484,90.37469482421875,33.4105110168457,96.4050521850586
2021-03-10,42.46677017211914,61.11008834838867,90.8519515991211,33.663169860839844,97.7883071899414
2021-03-11,42.01407241821289,61.202823638916016,90.59109497070312,33.8192138671875,98.02446746826172
2021-03-12,41.87689971923828,61.28781509399414,89.90132904052734,33.75978469848633,98.21844482421875
2021-03-15,41.44686508178711,60.8628044128418,89.7757339477539,33.90095901489258,97.77141571044922
2021-03-16,41.38013458251953,60.98645782470703,90.009521484375,33.7003288269043,97.8304672241211
2021-03-17,41.8101692199707,61.001914978027344,91.50308990478516,33.782066345214844,98.18470764160156
2021-03-18,42.1512336730957,61.148719787597656,92.8980941772461,33.328758239746094,98.71607208251953
2021-03-19,42.069679260253906,60.83961486816406,91.63640594482422,33.7003288269043,98.29435729980469
2021-03-22,42.79629898071289,60.708251953125,86.67654418945312,33.863807678222656,97.8220443725586
2021-03-23,42.699913024902344,60.31414794921875,86.1374740600586,33.863807678222656,97.70394134521484
2021-03-24,42.5738525390625,60.391422271728516,86.70552062988281,34.40628433227539,97.80519104003906
2021-03-25,42.655426025390625,60.74690246582031,86.3221664428711,34.391414642333984,98.08348846435547
2021-03-26,42.61834716796875,61.450103759765625,87.1469955444336,34.6069221496582,98.73294830322266
2021-03-29,42.8037109375,61.33419418334961,88.91673278808594,34.80756759643555,98.7835464477539
2021-03-30,42.70732498168945,61.473289489746094,90.47540283203125,34.36170196533203,98.8004150390625
2021-03-31,42.062259674072266,60.754615783691406,92.94027709960938,34.019859313964844,97.72925567626953
2021-04-01,42.39591979980469,61.04826354980469,93.5540771484375,34.3542594909668,97.8388900756836
2021-04-05,42.603519439697266,61.21242141723633,93.46500396728516,34.39885711669922,98.26063537597656
2021-04-06,42.788883209228516,61.11078643798828,91.54424285888672,34.3691291809082,98.25218200683594
2021-04-07,42.966827392578125,61.03263854980469,92.1638412475586,34.45831298828125,98.30279541015625
2021-04-08,42.855613708496094,61.20460891723633,91.30027770996094,34.651519775390625,98.51366424560547
2021-04-09,42.92975616455078,61.22023391723633,91.213134765625,34.34683609008789,98.77511596679688
2021-04-12,42.95199966430664,61.35310745239258,91.8830795288086,34.26509094238281,99.1799545288086
2021-04-13,43.092872619628906,60.587066650390625,90.55480194091797,34.19820785522461,98.83415985107422
2021-04-14,42.944583892822266,60.64961624145508,90.63999938964844,34.4806022644043,98.96910095214844
2021-04-15,43.2040901184082,60.52454376220703,89.85002136230469,34.73326110839844,99.54264831542969
2021-04-16,43.0854606628418,60.64961624145508,89.40081024169922,34.651519775390625,99.93905639648438
2021-04-19,43.122528076171875,60.32133102416992,88.6611557006836,34.79270553588867,99.48360443115234
2021-04-20,43.37462615966797,60.000831604003906,86.68810272216797,34.4806022644043,98.3449478149414
2021-04-21,43.38203430175781,60.547996520996094,85.96975708007812,34.65894317626953,98.78765106201172
2021-04-22,43.13736343383789,60.587066650390625,88.86639404296875,34.40628433227539,98.62590789794922
2021-04-23,43.100284576416016,60.9700927734375,89.44341278076172,34.376556396484375,99.23033905029297
2021-04-26,42.90751266479492,60.98572540283203,89.06971740722656,34.257659912109375,99.39208984375
2021-04-27,42.781463623046875,61.18114471435547,89.81517791748047,34.72582244873047,99.69855499267578
2021-04-28,42.7740478515625,61.228050231933594,89.30398559570312,34.919036865234375,100.23491668701172
2021-04-29,42.99648666381836,61.38439178466797,88.95934295654297,35.15683364868164,100.54988861083984
2021-04-30,43.078041076660156,61.18114471435547,88.81797790527344,35.23114013671875,99.86883544921875
2021-05-03,43.15959930419922,61.31403732299805,88.88575744628906,35.37234115600586,100.53286743164062
2021-05-04,43.41911697387695,61.24368667602539,89.40855407714844,35.65472412109375,100.38815307617188
2021-05-05,43.64896011352539,61.61887741088867,90.78523254394531,36.41269302368164,101.34162139892578
2021-05-06,43.693450927734375,61.95499801635742,91.34286499023438,35.981693267822266,101.79281616210938
2021-05-07,43.82691192626953,62.08788299560547,93.52501678466797,35.7364616394043,102.3802490234375
2021-05-10,44.1086540222168,62.10353088378906,93.399169921875,35.9891242980957,102.4823989868164
2021-05-11,43.75276184082031,61.368743896484375,92.6692123413086,35.81077194213867,101.6566162109375
2021-05-12,43.530330657958984,61.15769958496094,92.11737060546875,35.89252471923828,102.10782623291016
2021-05-13,43.863975524902344,62.001914978027344,94.34795379638672,35.31403350830078,103.12939453125
2021-05-14,43.9974365234375,62.34584426879883,93.9180908203125,35.69212341308594,103.74236297607422
2021-05-17,43.863975524902344,62.564701080322266,90.7910385131836,35.4047737121582,104.10842895507812
2021-05-18,44.06416702270508,62.18169403076172,90.04557800292969,35.503082275390625,104.8320541381836
2021-05-19,44.07158279418945,61.962806701660156,92.02054595947266,34.81494903564453,104.57666015625
2021-05-20,44.323673248291016,61.81429672241211,94.1117172241211,35.20060348510742,104.68732452392578
2021-05-21,44.271766662597656,61.77522277832031,94.65385437011719,35.19304275512695,105.11298370361328
2021-05-25,44.33850860595703,62.19732666015625,95.68008422851562,35.06449890136719,105.10448455810547
2021-05-26,44.70181655883789,62.84609603881836,95.57360076904297,35.3745231628418,105.9472885131836
2021-05-27,44.345916748046875,63.307273864746094,93.6954116821289,35.2762336730957,107.266845703125
2021-05-28,44.53128433227539,63.56524658203125,94.97335815429688,35.14011001586914,106.94335174560547
2021-05-31,44.35333251953125,63.479251861572266,93.96650695800781,34.70907974243164,105.74298095703125
2021-06-01,44.79079055786133,63.2213020324707,96.15446472167969,35.26865768432617,107.13914489746094
2021-06-02,44.894588470458984,64.0029525756836,94.89590454101562,35.3896484375,107.24981689453125
2021-06-03,44.9909782409668,63.815364837646484,95.10887908935547,35.33672332763672,107.36901092529297
2021-06-04,45.28014373779297,63.479251861572266,94.77005004882812,35.6694450378418,107.44561004638672
2021-06-07,45.472923278808594,63.43235778808594,93.84064483642578,36.1004638671875,107.2923812866211
2021-06-08,45.53965377807617,63.4479866027832,94.78939819335938,36.30463409423828,106.9944076538086
2021-06-09,45.4210205078125,63.291656494140625,94.32470703125,36.44075393676758,106.34740447998047
2021-06-10,45.517398834228516,63.182228088378906,93.70511627197266,36.34245681762695,106.16011047363281
2021-06-11,45.717594146728516,63.283836364746094,94.64421081542969,36.501243591308594,107.35197448730469
2021-06-14,45.70631790161133,63.190032958984375,94.77973937988281,37.37843322753906,107.61588287353516
2021-06-15,46.142539978027344,63.49489212036133,94.75067901611328,37.58259963989258,108.39910125732422
2021-06-16,45.999637603759766,64.05767822265625,93.6276626586914,37.70359420776367,108.69708251953125
2021-06-17,46.03725051879883,63.16658020019531,92.82411193847656,37.78677749633789,108.18627166748047
2021-06-18,45.81912612915039,62.04098892211914,91.41062927246094,37.37843322753906,107.2327880859375
2021-06-21,46.04477310180664,62.416175842285156,91.76885223388672,37.40867233276367,107.48818969726562
2021-06-22,46.029727935791016,62.24421691894531,91.13955688476562,37.27256393432617,107.1306381225586
2021-06-23,45.66870880126953,62.478721618652344,90.86849975585938,37.11376190185547,106.96037292480469
2021-06-24,45.64614486694336,62.72102737426758,91.14981079101562,37.35575485229492,107.01995849609375
2021-06-25,45.64614486694336,63.2291145324707,92.03260803222656,37.416236877441406,107.41156005859375
2021-06-28,45.6912727355957,62.72102737426758,91.93559265136719,37.174259185791016,106.8667221069336
2021-06-29,45.962032318115234,62.98680114746094,92.8765869140625,37.35575485229492,106.97740173339844
2021-06-30,45.977073669433594,63.01806640625,92.4691390991211,37.529666900634766,106.91779327392578
2021-07-02,46.08989334106445,63.315093994140625,92.6922607421875,37.922889709472656,107.2923812866211
2021-07-05,46.08989334106445,63.36254119873047,92.4691390991211,37.99850082397461,107.59034729003906
2021-07-06,46.277923583984375,62.71436309814453,92.24601745605469,37.885074615478516,107.24981689453125
2021-07-07,46.5862922668457,62.46141815185547,93.89517974853516,37.98338317871094,107.2242660522461
2021-07-08,46.623897552490234,61.599830627441406,88.54026794433594,37.75651931762695,107.07954406738281
2021-07-09,46.623897552490234,62.366573333740234,90.25733947753906,37.89263916015625,107.58182525634766
2021-07-12,46.646461486816406,62.67484664916992,88.9573974609375,37.817020416259766,108.73111724853516
2021-07-13,46.89466094970703,62.52465057373047,88.52088165283203,37.77164840698242,108.95244598388672
2021-07-14,46.93227005004883,62.500938415527344,87.32765197753906,37.42380142211914,109.5994644165039
2021-07-15,46.84201431274414,62.619503021240234,88.61786651611328,37.36330795288086,110.08470916748047
2021-07-16,46.902183532714844,62.06618881225586,88.54026794433594,37.31037139892578,108.577880859375
2021-07-19,46.511077880859375,60.682899475097656,87.63807678222656,36.47100067138672,106.87523651123047
2021-07-20,46.578773498535156,61.37849807739258,88.38505554199219,36.501243591308594,107.2583236694336
2021-07-21,46.413307189941406,61.647247314453125,88.21043395996094,36.72810745239258,107.5222396850586
2021-07-22,46.36818313598633,61.165069580078125,88.73429107666016,36.75835418701172,107.14766693115234
2021-07-23,46.623897552490234,61.591922760009766,90.0342025756836,36.90203094482422,107.61134338378906
2021-07-26,46.511077880859375,61.631446838378906,88.71488952636719,36.917152404785156,108.07505798339844
2021-07-27,46.6991081237793,61.568206787109375,88.10372161865234,37.106204986572266,108.65895080566406
2021-07-28,46.53364181518555,61.813255310058594,87.58956909179688,37.287681579589844,108.74481201171875
2021-07-29,46.45090866088867,62.168949127197266,88.79249572753906,37.393550872802734,109.05396270751953
2021-07-30,46.83449935913086,61.552398681640625,89.86929321289062,37.18937683105469,108.34982299804688
2021-08-03,47.06765365600586,61.797428131103516,90.3155288696289,37.393550872802734,108.43570709228516
2021-08-04,46.92474365234375,61.742103576660156,89.8013687133789,37.174259185791016,109.2256851196289
2021-08-05,47.49635696411133,62.20847702026367,89.35515594482422,37.31037139892578,109.84395599365234
2021-08-06,47.917545318603516,62.911964416503906,89.53946685791016,37.55991744995117,110.89156341552734
2021-08-09,47.67686462402344,63.070064544677734,88.76339721679688,37.34062957763672,111.07189178466797
2021-08-10,47.8122444152832,63.797264099121094,87.70600128173828,37.68846893310547,111.93915557861328
2021-08-11,47.887454986572266,64.08184814453125,89.07380676269531,38.05899429321289,112.45440673828125
2021-08-12,47.925071716308594,64.11345672607422,88.2395248413086,37.7321891784668,112.55742645263672
2021-08-13,48.120628356933594,64.0028076171875,88.10372161865234,37.71681594848633,112.54025268554688
2021-08-16,48.46660232543945,64.05023193359375,87.07542419433594,37.893672943115234,112.6432876586914
2021-08-17,48.65462875366211,63.67081069946289,87.11425018310547,37.55533218383789,112.2740478515625
2021-08-18,48.60197830200195,63.528533935546875,87.08512878417969,37.15548324584961,112.19677734375
2021-08-19,48.72983169555664,62.927791595458984,88.09403991699219,36.8094596862793,111.93057250976562
2021-08-20,48.97052001953125,63.18074035644531,87.76419067382812,37.33234405517578,113.10697937011719
2021-08-23,48.85017013549805,63.4178581237793,87.46345520019531,37.68606185913086,113.1241683959961
2021-08-24,48.69975662231445,62.91987609863281,86.66796875,37.8167839050293,113.39035034179688
2021-08-25,48.662139892578125,63.73404312133789,87.03662109375,37.893672943115234,114.33490753173828
2021-08-26,48.759925842285156,63.07797622680664,87.54108428955078,37.97057342529297,113.8368911743164
2021-08-27,48.85017013549805,62.75387191772461,87.90000915527344,38.24738693237305,113.58784484863281
2021-08-30,49.18110656738281,62.12152862548828,88.10372161865234,38.29351806640625,112.5488510131836
2021-08-31,49.48947525024414,61.773738861083984,84.09723663330078,38.178192138671875,111.28657531738281
2021-09-01,49.60228729248047,61.69468688964844,88.42385864257812,38.31658935546875,111.19210815429688
2021-09-02,49.60228729248047,61.900203704833984,90.3640365600586,38.41655349731445,111.3294906616211
2021-09-03,49.43682098388672,61.7500114440918,87.88060760498047,38.53959655761719,111.18351745605469
2021-09-07,49.65494155883789,61.773738861083984,87.03662109375,38.8702392578125,111.58711242675781
2021-09-08,50.35441207885742,61.70258712768555,88.68578338623047,39.43156814575195,111.1491470336914
2021-09-09,50.17390441894531,61.773738861083984,85.1934585571289,39.00864791870117,111.49264526367188
2021-09-10,50.06861114501953,61.69468688964844,84.3106689453125,38.8087272644043,111.31231689453125
2021-09-13,50.13630676269531,61.9397087097168,84.21366882324219,39.070167541503906,110.9087142944336
2021-09-14,49.65235137939453,61.41012954711914,83.8935317993164,38.831790924072266,110.28187561035156
2021-09-15,49.400848388671875,61.923919677734375,84.17485809326172,39.100921630859375,111.25221252441406
2021-09-16,49.52279281616211,62.058284759521484,83.93231964111328,39.08554458618164,111.26080322265625
2021-09-17,49.29415512084961,61.805355072021484,83.16596984863281,38.95482635498047,109.62071228027344
2021-09-20,49.01216125488281,60.64338302612305,81.43919372558594,38.27045440673828,107.96341705322266
2021-09-21,49.454200744628906,60.73031997680664,80.34297943115234,38.66262435913086,107.61994934082031
2021-09-22,49.393226623535156,60.96746826171875,80.20718383789062,38.770267486572266,108.54732513427734
2021-09-23,49.454200744628906,61.7263069152832,80.64472198486328,38.99326705932617,110.04144287109375
2021-09-24,49.33987808227539,61.85276412963867,80.98504638671875,39.0009651184082,109.8267822265625
2021-09-27,48.96643829345703,62.516761779785156,82.16154479980469,39.21626663208008,109.87831115722656
2021-09-28,48.387229919433594,62.240081787109375,81.68511199951172,38.862548828125,108.6847152709961
2021-09-29,48.22718048095703,62.311222076416016,81.8698501586914,39.05478286743164,108.804931640625
2021-09-30,48.356746673583984,61.62355041503906,80.42108917236328,38.80103302001953,108.22102355957031
2021-10-01,48.19670104980469,62.168949127197266,81.49065399169922,38.8702392578125,108.28972625732422
2021-10-04,48.08237838745117,61.945072174072266,81.21839141845703,39.100921630859375,108.36699676513672
2021-10-05,48.173831939697266,62.31288528442383,82.06431579589844,38.8702392578125,109.26862335205078
2021-10-06,48.173831939697266,62.00902557373047,83.57141876220703,39.22395706176758,109.3287353515625
2021-10-07,48.387229919433594,62.136959075927734,83.20194244384766,39.370052337646484,109.8095932006836
2021-10-08,48.1585807800293,62.66472244262695,83.8533935546875,39.66993713378906,110.26471710205078
2021-10-12,47.983306884765625,62.79264831542969,83.12416076660156,40.06209945678711,110.1702651977539
2021-10-13,48.2805290222168,62.832618713378906,84.29093933105469,40.269718170166016,110.48796844482422
2021-10-14,48.623477935791016,63.22442626953125,86.12864685058594,40.50809097290039,111.51840209960938
2021-10-15,48.46343994140625,63.72016906738281,87.70381164550781,40.538848876953125,112.19677734375
2021-10-18,48.26528549194336,63.96006774902344,88.35527038574219,40.638816833496094,112.72915649414062
2021-10-19,48.30339050292969,64.75167083740234,88.30664825439453,40.82335662841797,112.96959686279297
2021-10-20,48.150970458984375,65.44731140136719,89.50263214111328,40.90793991088867,113.4676284790039
2021-10-21,47.96043395996094,65.22341918945312,90.17351531982422,40.46194839477539,113.6651382446289
2021-10-22,48.150970458984375,65.36734008789062,91.5542221069336,40.72339630126953,114.4035873413086
2021-10-25,48.14334487915039,65.8551025390625,90.35826873779297,40.646507263183594,114.66332244873047
2021-10-26,48.211936950683594,66.36685943603516,90.92220306396484,40.561912536621094,114.8797607421875
2021-10-27,48.036643981933594,66.04701232910156,90.89303588867188,40.08517837524414,113.39938354492188
2021-10-28,48.49392318725586,65.8870849609375,92.79879760742188,40.123619079589844,113.52059936523438
2021-10-29,48.554893493652344,64.87960052490234,93.13910675048828,39.862178802490234,111.52079772949219
2021-11-01,48.89022445678711,65.53527069091797,92.9640884399414,40.315860748291016,111.93634033203125
2021-11-02,48.66920852661133,65.72718811035156,93.71278381347656,40.16976547241211,113.13967895507812
2021-11-03,48.722557067871094,66.25491333007812,93.28498077392578,40.16206359863281,114.4209213256836
2021-11-04,49.10361862182617,66.30288696289062,92.40986633300781,40.23127365112305,114.71526336669922
2021-11-05,48.219566345214844,66.2708969116211,92.82796478271484,41.43082809448242,114.33435821533203
2021-11-08,48.41009521484375,66.08700561523438,93.2071762084961,40.515785217285156,114.27374267578125
2021-11-09,48.66920852661133,66.2389144897461,94.22811889648438,40.46194839477539,114.47285461425781
2021-11-10,48.829261779785156,66.13496398925781,94.12115478515625,40.55423355102539,114.61137390136719
2021-11-11,48.83687973022461,66.11097717285156,94.12115478515625,40.46194839477539,115.32991790771484
2021-11-12,48.707313537597656,66.67869567871094,94.56842803955078,39.614192962646484,115.32991790771484
2021-11-15,48.93595504760742,66.31888580322266,93.67388916015625,39.52825164794922,114.66332244873047
2021-11-16,48.7911491394043,66.15895080566406,94.36426544189453,39.58294677734375,114.83647155761719
2021-11-17,49.04265213012695,66.03103637695312,91.62228393554688,39.614192962646484,114.41227722167969
2021-11-18,49.05027389526367,66.17494201660156,92.61405944824219,39.434486389160156,114.09195709228516
2021-11-19,49.324642181396484,66.0150375366211,92.0889892578125,39.278221130371094,114.23912048339844
2021-11-22,49.370365142822266,65.82312774658203,91.12638854980469,39.1688346862793,113.95344543457031
2021-11-23,49.46181869506836,66.68669128417969,92.623779296875,39.418861389160156,113.98808288574219
2021-11-24,49.60661697387695,66.54276275634766,91.95286560058594,39.54387283325195,114.36898040771484
2021-11-25,49.76667404174805,67.07050323486328,92.0987319946289,39.58294677734375,114.92301940917969
2021-11-26,49.202693939208984,65.1754379272461,89.27898406982422,38.903175354003906,113.14832305908203
2021-11-29,49.43133544921875,65.11148071289062,88.90950012207031,38.082759857177734,112.30859375
2021-11-30,48.99692916870117,63.79214096069336,86.92596435546875,37.449867248535156,109.3392105102539
2021-12-01,49.10361862182617,65.97506713867188,85.74943542480469,37.129520416259766,108.85440826416016
2021-12-02,49.94957733154297,67.6861801147461,86.8773193359375,37.402992248535156,110.93211364746094
2021-12-03,50.1782112121582,67.10248565673828,85.96334838867188,37.418617248535156,111.364990234375
2021-12-06,50.47544479370117,67.77415466308594,89.06504821777344,37.73896408081055,111.72858428955078
2021-12-07,50.429725646972656,68.33386993408203,89.6484603881836,38.25465393066406,112.81937408447266
2021-12-08,50.063899993896484,68.33386993408203,88.66642761230469,38.01244354248047,112.23067474365234
2021-12-09,49.926719665527344,68.60574340820312,89.07479095458984,37.53581619262695,112.30859375
2021-12-10,50.12485885620117,68.86160278320312,89.7748794555664,37.56707763671875,112.69815826416016
2021-12-13,50.140113830566406,68.68569946289062,87.7718734741211,37.606136322021484,111.2264633178711
2021-12-14,49.84273910522461,68.88560485839844,90.95137786865234,37.53581619262695,111.34765625
2021-12-15,50.14397048950195,69.30938720703125,91.97229766845703,37.19203186035156,112.81937408447266
2021-12-16,50.306175231933594,69.60523223876953,91.74867248535156,37.30141830444336,113.81493377685547
2021-12-17,50.73871994018555,69.79713439941406,90.81524658203125,37.23109436035156,113.39073181152344
2021-12-20,50.73871994018555,69.42932891845703,89.5123291015625,37.32485580444336,112.53367614746094
2021-12-21,50.87775802612305,70.11698913574219,89.01643371582031,37.72334289550781,113.90149688720703
2021-12-22,50.831398010253906,70.90058898925781,89.54150390625,37.73114776611328,114.7845230102539
2021-12-23,50.730987548828125,71.41233825683594,88.77336120605469,38.0202522277832,115.69351196289062
2021-12-24,50.707820892333984,71.77214813232422,89.69708251953125,38.090572357177734,115.99651336669922
2021-12-29,50.9163703918457,72.93956756591797,89.66791534423828,38.379676818847656,116.68907165527344
2021-12-30,50.93181228637695,72.97157287597656,88.91767120361328,38.49687194824219,116.40342712402344
2021-12-31,50.831398010253906,72.39755249023438,88.6448745727539,38.60626220703125,116.22161102294922
2022-01-04,50.90864944458008,73.44853210449219,91.4022216796875,38.707828521728516,118.46379089355469
2022-01-05,51.02450942993164,72.94730377197266,90.79814910888672,39.2469596862793,119.74506378173828
2022-01-06,51.00132751464844,73.77193450927734,91.32429504394531,39.778282165527344,121.0349349975586
2022-01-07,50.87775802612305,73.96595764160156,93.3119125366211,40.0673713684082,122.71443176269531
2022-01-10,50.761898040771484,73.51322937011719,93.62369537353516,40.340850830078125,123.38968658447266
2022-01-11,50.6923713684082,74.22466278076172,91.66529846191406,40.60651397705078,124.48046112060547
2022-01-12,50.715545654296875,74.13572692871094,92.30835723876953,40.72370529174805,125.51932525634766
2022-01-13,51.1171989440918,74.53189086914062,93.98419189453125,40.77840042114258,125.87428283691406
2022-01-14,51.32572937011719,74.61272430419922,94.83187103271484,40.86434555053711,127.51048278808594
2022-01-17,51.588348388671875,75.46160888671875,95.83543395996094,41.1065673828125,129.1206512451172
2022-01-18,51.4570426940918,74.66931915283203,92.2109375,41.2393913269043,128.72244262695312
2022-01-19,51.202152252197266,73.6506576538086,92.47399139404297,41.19251251220703,127.2594223022461
2022-01-20,50.77733612060547,73.60215759277344,93.21448516845703,40.84871292114258,125.79634094238281
2022-01-21,50.56879425048828,72.73710632324219,91.56785583496094,40.122074127197266,125.22498321533203
2022-01-24,50.17486572265625,71.94480895996094,90.8078842163086,39.74702072143555,124.09089660644531
2022-01-25,50.43748474121094,72.41371154785156,90.53507232666016,40.42679214477539,123.2877426147461
2022-01-26,50.391143798828125,73.14942169189453,91.13915252685547,40.86434555053711,123.49725341796875
2022-01-27,50.67692565917969,73.31111145019531,91.41195678710938,41.02842712402344,124.08218383789062
2022-01-28,51.318016052246094,73.02815246582031,89.90174865722656,41.41128158569336,124.99884796142578
2022-01-31,51.2871208190918,74.02255249023438,88.60588073730469,41.98948669433594,126.52664947509766
2022-02-01,51.14809036254883,74.57230377197266,88.3525619506836,42.18482208251953,127.58302307128906
2022-02-02,51.62697219848633,75.26759338378906,90.14533233642578,42.65363311767578,128.12428283691406
2022-02-03,52.121307373046875,75.05738830566406,87.82643127441406,42.583309173583984,127.60047912597656
2022-02-04,52.46888732910156,75.46969604492188,87.7874526977539,42.75520324707031,128.22030639648438
2022-02-07,51.80461502075195,75.55055236816406,86.82286071777344,42.96616744995117,127.25997161865234
2022-02-08,51.46476745605469,76.39134216308594,88.2453842163086,42.45048141479492,128.79649353027344
2022-02-09,51.580631256103516,76.02754211425781,90.51558685302734,42.53642654418945,127.83615112304688
2022-02-10,51.34891891479492,75.34841918945312,90.22327423095703,42.62237548828125,127.12901306152344
2022-02-11,51.487937927246094,75.29991149902344,89.29766082763672,43.411537170410156,127.67902374267578
2022-02-14,51.32572937011719,74.7986831665039,89.2586898803711,41.89570236206055,126.5877456665039
2022-02-15,51.418426513671875,75.21097564697266,91.34375762939453,41.752845764160156,126.5877456665039
2022-02-16,51.37980270385742,74.9765396118164,92.00630187988281,41.89570236206055,126.4742431640625
2022-02-17,51.572898864746094,74.3944320678711,90.84684753417969,41.86396026611328,123.49725341796875
2022-02-18,51.5342903137207,74.27318572998047,89.96022033691406,41.705230712890625,123.1393051147461
2022-02-22,51.318016052246094,74.1114730834961,87.91411590576172,41.80046463012695,124.27423095703125
2022-02-23,50.93953323364258,73.58598327636719,85.60494232177734,41.990943908691406,122.6504135131836
2022-02-24,51.565185546875,71.79119110107422,85.84852600097656,42.16554260253906,120.13613891601562
2022-02-25,51.86642074584961,74.11956024169922,87.69976043701172,42.91948318481445,122.545654296875
2022-02-28,51.418426513671875,74.25701904296875,86.95927429199219,43.45914840698242,122.40599822998047
2022-03-01,51.78917694091797,73.48089599609375,85.6536636352539,43.85595703125,119.95279693603516
2022-03-02,52.66971206665039,75.34034729003906,89.42433166503906,44.49880599975586,120.15357971191406
2022-03-03,53.581138610839844,75.86583709716797,91.62631225585938,44.70515060424805,121.38455963134766
2022-03-04,54.95600509643555,75.34034729003906,96.42979431152344,45.157527923583984,120.69486236572266
2022-03-07,54.97917556762695,74.50762939453125,97.26773071289062,44.9749870300293,118.99247741699219
2022-03-08,53.42665100097656,73.14942169189453,95.47492980957031,44.87181091308594,118.06707000732422
2022-03-09,53.465274810791016,74.90377807617188,96.29339599609375,44.84799575805664,120.25836181640625
2022-03-10,53.57340621948242,74.4833755493164,96.9072036743164,45.054351806640625,120.74726104736328
2022-03-11,54.33808517456055,74.21659851074219,96.37133026123047,44.96704864501953,120.60755920410156
2022-03-14,53.2658805847168,74.75016784667969,95.68929290771484,44.68928146362305,121.41946411132812
2022-03-15,53.038909912109375,74.24891662597656,95.75748443603516,44.62578582763672,122.29251861572266
2022-03-16,53.2658805847168,74.96846008300781,98.1933364868164,44.30039596557617,122.96473693847656
2022-03-17,53.34414291381836,74.95227813720703,98.3005142211914,44.81625747680664,123.75043487548828
2022-03-18,53.17197036743164,75.00080108642578,97.87179565429688,44.80832290649414,124.08218383789062
2022-03-21,53.24240493774414,75.04120635986328,98.57331085205078,45.197200775146484,124.58853149414062
2022-03-22,53.070220947265625,75.77691650390625,100.1614761352539,45.07815933227539,124.80679321289062
2022-03-23,52.93718338012695,73.52132415771484,99.91788482666016,44.935298919677734,122.56311798095703
2022-03-24,52.95283126831055,73.71534729003906,100.39619445800781,45.16545486450195,122.6504135131836
2022-03-25,53.156307220458984,74.35401153564453,100.85498809814453,45.86384963989258,123.3401107788086
2022-03-28,53.53980255126953,74.37017059326172,101.18689727783203,45.657501220703125,122.93853759765625
2022-03-29,53.351966857910156,74.51570892333984,100.64024353027344,45.77655029296875,122.545654296875
2022-03-30,53.57892608642578,73.90127563476562,101.72376251220703,45.86384963989258,122.11790466308594
2022-03-31,54.2363395690918,72.43797302246094,100.71833801269531,45.673377990722656,120.16234588623047
2022-04-01,54.96419143676758,72.00947570800781,95.50572967529297,46.09400177001953,119.88297271728516
2022-04-04,54.8468017578125,72.3937759399414,96.0230941772461,46.228919982910156,120.67739868164062
2022-04-05,55.832908630371094,72.94976806640625,95.03719329833984,46.12574768066406,120.46786499023438
2022-04-06,56.4433708190918,71.94407653808594,94.61743927001953,46.30828094482422,119.73452758789062
2022-04-07,57.08511734008789,71.53524780273438,93.75845336914062,46.13368225097656,118.35517883300781
2022-04-08,57.304256439208984,71.60884094238281,92.0989990234375,46.59398651123047,119.3067626953125
2022-04-11,57.272953033447266,71.10191345214844,92.29422760009766,46.27655029296875,120.09249114990234
2022-04-12,57.01467514038086,70.11257934570312,92.27471160888672,46.28447341918945,119.12342834472656
2022-04-13,57.02251434326172,69.69556427001953,92.66517639160156,46.24479675292969,119.07978820800781
2022-04-14,57.45296096801758,69.63015747070312,94.06105041503906,46.24479675292969,119.48136138916016
2022-04-18,57.218177795410156,69.20498657226562,93.79749298095703,46.26066970825195,119.76069641113281
2022-04-19,57.35121536254883,70.177978515625,95.66191864013672,46.482879638671875,121.1052017211914
2022-04-20,57.726871490478516,70.41510009765625,95.50572967529297,46.459068298339844,121.35835266113281
2022-04-21,57.233821868896484,70.66039276123047,95.232421875,46.26066970825195,120.97425079345703
2022-04-22,56.615543365478516,69.54838562011719,92.67493438720703,45.29243087768555,116.9144515991211
2022-04-25,56.01292037963867,69.44210052490234,92.61634826660156,44.58610534667969,115.89293670654297
2022-04-26,55.31637191772461,68.26470947265625,90.83977508544922,44.50674819946289,114.615966796875
2022-04-27,54.97983932495117,67.01371765136719,91.08381652832031,44.57023239135742,114.20207214355469
2022-04-28,54.838966369628906,67.14453887939453,94.35389709472656,45.316246032714844,115.76081848144531
2022-04-29,53.453712463378906,66.51495361328125,91.72808074951172,44.49087142944336,114.26373291015625
2022-05-02,53.36762237548828,66.76842498779297,90.3321762084961,44.379764556884766,114.21968841552734
2022-05-03,53.68849563598633,67.68417358398438,90.69336700439453,44.68134307861328,115.33809661865234
2022-05-04,54.32243728637695,68.17476654052734,93.41679382324219,45.657501220703125,116.7735595703125
2022-05-05,54.03285217285156,67.43888092041016,91.24974822998047,45.41941833496094,114.76570129394531
2022-05-06,54.39287185668945,67.10364532470703,91.05453491210938,46.40351867675781,114.12281799316406
2022-05-09,54.76070785522461,66.55583953857422,87.84303283691406,44.80038833618164,112.48482513427734
2022-05-10,53.97807312011719,66.15518951416016,86.52523040771484,44.379764556884766,111.2871322631836
2022-05-11,53.383270263671875,65.88536071777344,87.14018249511719,44.49087142944336,111.30475616455078
2022-05-12,53.117183685302734,65.68913269042969,86.68141174316406,44.79715347290039,110.38008117675781
